song_id,song_data,audio_feature,albums,artists
6S4WM9LW6oGkAtBFePffh2,"{'id': '6S4WM9LW6oGkAtBFePffh2', 'duration_ms': 199742, 'name': 'STUNTMAN (feat. Vince Staples)', 'popularity': 71}","{'danceability': 0.731, 'energy': 0.663, 'loudness': -7.758, 'speechiness': 0.246, 'acousticness': 0.0568, 'instrumentalness': 0, 'liveness': 0.781, 'valence': 0.43, 'tempo': 95.972}","{'id': '1GG6U2SSJPHO6XsFiBzxYv', 'name': 'CALL ME IF YOU GET LOST: The Estate Sale', 'release_date': '2023-03-31'}","{'id': '68kEuyFKyqrdQQLLsmiatm', 'name': 'Vince Staples'}"
0lqAn1YfFVQ3SdoF7tRZO2,"{'id': '0lqAn1YfFVQ3SdoF7tRZO2', 'duration_ms': 67209, 'name': 'THE BEACH', 'popularity': 66}","{'danceability': 0.593, 'energy': 0.947, 'loudness': -6.206, 'speechiness': 0.631, 'acousticness': 0.888, 'instrumentalness': 0, 'liveness': 0.823, 'valence': 0.682, 'tempo': 157.85}","{'id': '2G549zeda2XNICgLmU0pNW', 'name': 'RAMONA PARK BROKE MY HEART', 'release_date': '2022-04-08'}","{'id': '68kEuyFKyqrdQQLLsmiatm', 'name': 'Vince Staples'}"
4uQ7wYsuL0DryknoDc11Hk,"{'id': '4uQ7wYsuL0DryknoDc11Hk', 'duration_ms': 183160, 'name': 'Norf Norf', 'popularity': 66}","{'danceability': 0.925, 'energy': 0.549, 'loudness': -6.572, 'speechiness': 0.0656, 'acousticness': 0.396, 'instrumentalness': 0.000154, 'liveness': 0.11, 'valence': 0.0904, 'tempo': 100.014}","{'id': '4Csoz10NhNJOrCTUoPBdUD', 'name': ""Summertime '06"", 'release_date': '2015-06-30'}","{'id': '68kEuyFKyqrdQQLLsmiatm', 'name': 'Vince Staples'}"
7uX3gufAoBVqKVoD3dBLLD,"{'id': '7uX3gufAoBVqKVoD3dBLLD', 'duration_ms': 179015, 'name': '&burn (with Vince Staples)', 'popularity': 60}","{'danceability': 0.776, 'energy': 0.379, 'loudness': -9.351, 'speechiness': 0.331, 'acousticness': 0.213, 'instrumentalness': 0.00175, 'liveness': 0.0969, 'valence': 0.346, 'tempo': 82.531}","{'id': '6eQpKhYCtvD0TwXQVHsgC2', 'name': '&burn (with Vince Staples)', 'release_date': '2017-12-15'}","{'id': '68kEuyFKyqrdQQLLsmiatm', 'name': 'Vince Staples'}"
5OFEJMirg4NPz7G1zgXDYu,"{'id': '5OFEJMirg4NPz7G1zgXDYu', 'duration_ms': 138410, 'name': 'ARE YOU WITH THAT?', 'popularity': 64}","{'danceability': 0.859, 'energy': 0.423, 'loudness': -10.698, 'speechiness': 0.283, 'acousticness': 0.543, 'instrumentalness': 0, 'liveness': 0.104, 'valence': 0.563, 'tempo': 125.89}","{'id': '2suR5CCbtL2Wq8ShFo8rFr', 'name': 'Vince Staples', 'release_date': '2021-07-09'}","{'id': '68kEuyFKyqrdQQLLsmiatm', 'name': 'Vince Staples'}"
3Vj8RQkFwOmDvUrwu6MtQZ,"{'id': '3Vj8RQkFwOmDvUrwu6MtQZ', 'duration_ms': 143830, 'name': 'Yo Love - From ""Queen & Slim: The Soundtrack""', 'popularity': 65}","{'danceability': 0.703, 'energy': 0.573, 'loudness': -9.032, 'speechiness': 0.0724, 'acousticness': 0.565, 'instrumentalness': 3.13e-06, 'liveness': 0.0987, 'valence': 0.491, 'tempo': 147.038}","{'id': '09VyQ2zwUx0EBKTJNBUZv1', 'name': 'Yo Love (From ""Queen & Slim: The Soundtrack"")', 'release_date': '2019-11-11'}","{'id': '68kEuyFKyqrdQQLLsmiatm', 'name': 'Vince Staples'}"
7pBsquIkbED6W6uSQJGbkn,"{'id': '7pBsquIkbED6W6uSQJGbkn', 'duration_ms': 211360, 'name': 'Home', 'popularity': 63}","{'danceability': 0.604, 'energy': 0.736, 'loudness': -5.596, 'speechiness': 0.0555, 'acousticness': 0.00608, 'instrumentalness': 0.109, 'liveness': 0.11, 'valence': 0.345, 'tempo': 118.012}","{'id': '35s58BRTGAEWztPo9WqCIs', 'name': 'Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)', 'release_date': '2018-12-14'}","{'id': '68kEuyFKyqrdQQLLsmiatm', 'name': 'Vince Staples'}"
7jN5Abri3a1crehbnlWa1F,"{'id': '7jN5Abri3a1crehbnlWa1F', 'duration_ms': 226006, 'name': 'MAGIC', 'popularity': 56}","{'danceability': 0.743, 'energy': 0.601, 'loudness': -6.684, 'speechiness': 0.181, 'acousticness': 0.272, 'instrumentalness': 9.65e-05, 'liveness': 0.496, 'valence': 0.284, 'tempo': 89.97}","{'id': '2G549zeda2XNICgLmU0pNW', 'name': 'RAMONA PARK BROKE MY HEART', 'release_date': '2022-04-08'}","{'id': '68kEuyFKyqrdQQLLsmiatm', 'name': 'Vince Staples'}"
1jhdCONafFj1hzJsPvZx27,"{'id': '1jhdCONafFj1hzJsPvZx27', 'duration_ms': 227873, 'name': 'WHEN SPARKS FLY', 'popularity': 60}","{'danceability': 0.699, 'energy': 0.782, 'loudness': -5.538, 'speechiness': 0.124, 'acousticness': 0.00664, 'instrumentalness': 0.000517, 'liveness': 0.182, 'valence': 0.227, 'tempo': 161.721}","{'id': '2G549zeda2XNICgLmU0pNW', 'name': 'RAMONA PARK BROKE MY HEART', 'release_date': '2022-04-08'}","{'id': '68kEuyFKyqrdQQLLsmiatm', 'name': 'Vince Staples'}"
6eL1ncVDtQHgSm3E288TS7,"{'id': '6eL1ncVDtQHgSm3E288TS7', 'duration_ms': 198133, 'name': 'Big Fish', 'popularity': 59}","{'danceability': 0.898, 'energy': 0.547, 'loudness': -5.707, 'speechiness': 0.313, 'acousticness': 0.484, 'instrumentalness': 1.04e-05, 'liveness': 0.37, 'valence': 0.763, 'tempo': 100.01}","{'id': '5h3WJG0aZjNOrayFu3MhCS', 'name': 'Big Fish Theory', 'release_date': '2017-06-23'}","{'id': '68kEuyFKyqrdQQLLsmiatm', 'name': 'Vince Staples'}"
7foypmc7KZyU716Yv63BPe,"{'id': '7foypmc7KZyU716Yv63BPe', 'duration_ms': 140792, 'name': 'Saint', 'popularity': 67}","{'danceability': 0.866, 'energy': 0.648, 'loudness': -3.675, 'speechiness': 0.0543, 'acousticness': 0.009, 'instrumentalness': 0, 'liveness': 0.0967, 'valence': 0.0798, 'tempo': 150.058}","{'id': '6FED8aeieEnUWwQqAO9zT1', 'name': 'Huncho Jack, Jack Huncho', 'release_date': '2017-12-21'}","{'id': '0VRj0yCOv2FXJNP47XQnx5', 'name': 'Quavo'}"
7g7raxdQpiLZT7aOlib4S1,"{'id': '7g7raxdQpiLZT7aOlib4S1', 'duration_ms': 191409, 'name': 'Motorcycle Patches', 'popularity': 63}","{'danceability': 0.868, 'energy': 0.657, 'loudness': -4.853, 'speechiness': 0.113, 'acousticness': 0.0158, 'instrumentalness': 0, 'liveness': 0.0995, 'valence': 0.436, 'tempo': 162.867}","{'id': '6FED8aeieEnUWwQqAO9zT1', 'name': 'Huncho Jack, Jack Huncho', 'release_date': '2017-12-21'}","{'id': '6extd4B6hl8VTmnlhpl2bY', 'name': 'Huncho Jack'}"
6urLjX35oXXRYtcH1b3dCh,"{'id': '6urLjX35oXXRYtcH1b3dCh', 'duration_ms': 228431, 'name': 'Dubai Shit', 'popularity': 62}","{'danceability': 0.774, 'energy': 0.529, 'loudness': -4.479, 'speechiness': 0.0532, 'acousticness': 0.0674, 'instrumentalness': 0, 'liveness': 0.0814, 'valence': 0.227, 'tempo': 138.072}","{'id': '6FED8aeieEnUWwQqAO9zT1', 'name': 'Huncho Jack, Jack Huncho', 'release_date': '2017-12-21'}","{'id': '6extd4B6hl8VTmnlhpl2bY', 'name': 'Huncho Jack'}"
628Ueb4sRiXApObhcU9iPU,"{'id': '628Ueb4sRiXApObhcU9iPU', 'duration_ms': 172016, 'name': 'Black & Chinese', 'popularity': 62}","{'danceability': 0.668, 'energy': 0.844, 'loudness': -4.151, 'speechiness': 0.0956, 'acousticness': 0.00389, 'instrumentalness': 0.00879, 'liveness': 0.119, 'valence': 0.33, 'tempo': 159.108}","{'id': '6FED8aeieEnUWwQqAO9zT1', 'name': 'Huncho Jack, Jack Huncho', 'release_date': '2017-12-21'}","{'id': '6extd4B6hl8VTmnlhpl2bY', 'name': 'Huncho Jack'}"
7J6bnDDitOwfelaJNixHhL,"{'id': '7J6bnDDitOwfelaJNixHhL', 'duration_ms': 148559, 'name': 'Modern Slavery', 'popularity': 60}","{'danceability': 0.765, 'energy': 0.733, 'loudness': -3.509, 'speechiness': 0.165, 'acousticness': 0.00186, 'instrumentalness': 0, 'liveness': 0.297, 'valence': 0.495, 'tempo': 133.966}","{'id': '6FED8aeieEnUWwQqAO9zT1', 'name': 'Huncho Jack, Jack Huncho', 'release_date': '2017-12-21'}","{'id': '6extd4B6hl8VTmnlhpl2bY', 'name': 'Huncho Jack'}"
7bTH8LgGSwyNNE4r1k95Zp,"{'id': '7bTH8LgGSwyNNE4r1k95Zp', 'duration_ms': 151183, 'name': 'Moon Rock', 'popularity': 58}","{'danceability': 0.72, 'energy': 0.717, 'loudness': -4.043, 'speechiness': 0.046, 'acousticness': 0.0092, 'instrumentalness': 0, 'liveness': 0.147, 'valence': 0.198, 'tempo': 142.926}","{'id': '6FED8aeieEnUWwQqAO9zT1', 'name': 'Huncho Jack, Jack Huncho', 'release_date': '2017-12-21'}","{'id': '6extd4B6hl8VTmnlhpl2bY', 'name': 'Huncho Jack'}"
7CWiWkccuRRdrmaW6AjVEf,"{'id': '7CWiWkccuRRdrmaW6AjVEf', 'duration_ms': 205681, 'name': 'How U Feel', 'popularity': 58}","{'danceability': 0.86, 'energy': 0.799, 'loudness': -2.446, 'speechiness': 0.149, 'acousticness': 0.0532, 'instrumentalness': 2.54e-05, 'liveness': 0.369, 'valence': 0.491, 'tempo': 140.005}","{'id': '6FED8aeieEnUWwQqAO9zT1', 'name': 'Huncho Jack, Jack Huncho', 'release_date': '2017-12-21'}","{'id': '6extd4B6hl8VTmnlhpl2bY', 'name': 'Huncho Jack'}"
7JGyxh8G8QZnu4AMJuCqlj,"{'id': '7JGyxh8G8QZnu4AMJuCqlj', 'duration_ms': 190436, 'name': 'Saint Laurent Mask', 'popularity': 57}","{'danceability': 0.771, 'energy': 0.596, 'loudness': -4.086, 'speechiness': 0.0414, 'acousticness': 0.0379, 'instrumentalness': 0, 'liveness': 0.169, 'valence': 0.0745, 'tempo': 135.012}","{'id': '6FED8aeieEnUWwQqAO9zT1', 'name': 'Huncho Jack, Jack Huncho', 'release_date': '2017-12-21'}","{'id': '6extd4B6hl8VTmnlhpl2bY', 'name': 'Huncho Jack'}"
11cCVYamncF0ezwjj1irQ0,"{'id': '11cCVYamncF0ezwjj1irQ0', 'duration_ms': 251968, 'name': 'Where U From', 'popularity': 56}","{'danceability': 0.756, 'energy': 0.757, 'loudness': -2.969, 'speechiness': 0.0772, 'acousticness': 0.0542, 'instrumentalness': 0, 'liveness': 0.211, 'valence': 0.284, 'tempo': 140.073}","{'id': '6FED8aeieEnUWwQqAO9zT1', 'name': 'Huncho Jack, Jack Huncho', 'release_date': '2017-12-21'}","{'id': '6extd4B6hl8VTmnlhpl2bY', 'name': 'Huncho Jack'}"
4vwfOiyWxXeEdx4ejAJgdx,"{'id': '4vwfOiyWxXeEdx4ejAJgdx', 'duration_ms': 190678, 'name': 'Eye 2 Eye', 'popularity': 56}","{'danceability': 0.818, 'energy': 0.65, 'loudness': -4.328, 'speechiness': 0.148, 'acousticness': 0.00122, 'instrumentalness': 0, 'liveness': 0.104, 'valence': 0.163, 'tempo': 146.015}","{'id': '6FED8aeieEnUWwQqAO9zT1', 'name': 'Huncho Jack, Jack Huncho', 'release_date': '2017-12-21'}","{'id': '6extd4B6hl8VTmnlhpl2bY', 'name': 'Huncho Jack'}"
3HkMNtOIciULbIrsxyl1mq,"{'id': '3HkMNtOIciULbIrsxyl1mq', 'duration_ms': 288053, 'name': ""Pourin' Up"", 'popularity': 48}","{'danceability': 0.856, 'energy': 0.839, 'loudness': -3.764, 'speechiness': 0.271, 'acousticness': 0.0568, 'instrumentalness': 1.2e-06, 'liveness': 0.114, 'valence': 0.699, 'tempo': 140.03}","{'id': '5AAtCJhQUDROVMnmYHef6w', 'name': 'Pimpalation (Limited Edition)', 'release_date': '2006'}","{'id': '7v9bFXCdSMA2o3gS4nvp0F', 'name': 'Pimp C'}"
3DcmMHy3mvNC4K9tx5M3Nk,"{'id': '3DcmMHy3mvNC4K9tx5M3Nk', 'duration_ms': 242266, 'name': 'Knockin Doors Down', 'popularity': 47}","{'danceability': 0.756, 'energy': 0.712, 'loudness': -4.308, 'speechiness': 0.107, 'acousticness': 0.0416, 'instrumentalness': 0, 'liveness': 0.239, 'valence': 0.211, 'tempo': 80.027}","{'id': '4ne3tr1LzQ86lQcqogUjMu', 'name': 'Greatest Hits', 'release_date': '2008'}","{'id': '7v9bFXCdSMA2o3gS4nvp0F', 'name': 'Pimp C'}"
2GyiPfu3exRASKLKZ8p6FB,"{'id': '2GyiPfu3exRASKLKZ8p6FB', 'duration_ms': 259733, 'name': 'In My Pocket', 'popularity': 46}","{'danceability': 0.772, 'energy': 0.746, 'loudness': -4.334, 'speechiness': 0.152, 'acousticness': 0.0173, 'instrumentalness': 0, 'liveness': 0.0875, 'valence': 0.719, 'tempo': 155.967}","{'id': '6HSE9HyKuET2HeQQzSyXiy', 'name': 'Pimp C Presents: Ghetto Stories', 'release_date': '2003-01-01'}","{'id': '7v9bFXCdSMA2o3gS4nvp0F', 'name': 'Pimp C'}"
5tRrN6eD8YE6kfWSwSgDGv,"{'id': '5tRrN6eD8YE6kfWSwSgDGv', 'duration_ms': 264040, 'name': ""Knockin' Doorz Down"", 'popularity': 44}","{'danceability': 0.765, 'energy': 0.702, 'loudness': -4.477, 'speechiness': 0.153, 'acousticness': 0.055, 'instrumentalness': 0, 'liveness': 0.119, 'valence': 0.269, 'tempo': 80.014}","{'id': '5AAtCJhQUDROVMnmYHef6w', 'name': 'Pimpalation (Limited Edition)', 'release_date': '2006'}","{'id': '7v9bFXCdSMA2o3gS4nvp0F', 'name': 'Pimp C'}"
2fCDxnjhGEjUVlcOfVWTHN,"{'id': '2fCDxnjhGEjUVlcOfVWTHN', 'duration_ms': 291085, 'name': 'Comin Up', 'popularity': 39}","{'danceability': 0.555, 'energy': 0.604, 'loudness': -7.565, 'speechiness': 0.368, 'acousticness': 0.0081, 'instrumentalness': 0, 'liveness': 0.305, 'valence': 0.773, 'tempo': 75.467}","{'id': '3W3iz0WiNToNlqgDexf9ct', 'name': 'Greatest Features from the South', 'release_date': '2008-02-19'}","{'id': '7v9bFXCdSMA2o3gS4nvp0F', 'name': 'Pimp C'}"
7a0E20Jl0zedviaV6ACPdM,"{'id': '7a0E20Jl0zedviaV6ACPdM', 'duration_ms': 313226, 'name': 'Bitch Get Down', 'popularity': 38}","{'danceability': 0.795, 'energy': 0.657, 'loudness': -9.616, 'speechiness': 0.227, 'acousticness': 0.00179, 'instrumentalness': 0, 'liveness': 0.726, 'valence': 0.383, 'tempo': 138.881}","{'id': '0ZgeHzuvitfqru0lNhL4xh', 'name': 'Long Live the Pimp', 'release_date': '2015-12-04'}","{'id': '7v9bFXCdSMA2o3gS4nvp0F', 'name': 'Pimp C'}"
72QLa8jDk6aaROI5J723ip,"{'id': '72QLa8jDk6aaROI5J723ip', 'duration_ms': 291271, 'name': 'Wavybone', 'popularity': 38}","{'danceability': 0.724, 'energy': 0.644, 'loudness': -8.681, 'speechiness': 0.309, 'acousticness': 0.0174, 'instrumentalness': 2.4e-06, 'liveness': 0.319, 'valence': 0.39, 'tempo': 74.968}","{'id': '0ZgeHzuvitfqru0lNhL4xh', 'name': 'Long Live the Pimp', 'release_date': '2015-12-04'}","{'id': '7v9bFXCdSMA2o3gS4nvp0F', 'name': 'Pimp C'}"
6wdsKdd2O1fhgIYGJbS1Gk,"{'id': '6wdsKdd2O1fhgIYGJbS1Gk', 'duration_ms': 308293, 'name': 'I Know You Strapped', 'popularity': 38}","{'danceability': 0.795, 'energy': 0.783, 'loudness': -4.366, 'speechiness': 0.281, 'acousticness': 0.000155, 'instrumentalness': 0, 'liveness': 0.189, 'valence': 0.709, 'tempo': 74.072}","{'id': '1kO7CnYxfy64UuxH0K98bX', 'name': 'The Sweet James Jones Stories', 'release_date': '2013-08-15'}","{'id': '7v9bFXCdSMA2o3gS4nvp0F', 'name': 'Pimp C'}"
4M0w8DMX8GwH9OskuCjrwk,"{'id': '4M0w8DMX8GwH9OskuCjrwk', 'duration_ms': 248200, 'name': 'Finer Thangs', 'popularity': 36}","{'danceability': 0.708, 'energy': 0.736, 'loudness': -6.282, 'speechiness': 0.0818, 'acousticness': 0.259, 'instrumentalness': 0, 'liveness': 0.0504, 'valence': 0.562, 'tempo': 85.101}","{'id': '4oLSl8yqhCLYJggxVzYcXK', 'name': 'Still Pimping', 'release_date': '2013-08-15'}","{'id': '7v9bFXCdSMA2o3gS4nvp0F', 'name': 'Pimp C'}"
4at4RvzFz5OdsQLKzb72so,"{'id': '4at4RvzFz5OdsQLKzb72so', 'duration_ms': 290933, 'name': ""Havin' Thangs"", 'popularity': 17}","{'danceability': 0.651, 'energy': 0.765, 'loudness': -5.005, 'speechiness': 0.244, 'acousticness': 0.00687, 'instrumentalness': 1.02e-06, 'liveness': 0.0514, 'valence': 0.468, 'tempo': 155.883}","{'id': '2ywS99yrkqQcjfP9Vz09mC', 'name': 'Swagger Check', 'release_date': '2013-08-15'}","{'id': '7v9bFXCdSMA2o3gS4nvp0F', 'name': 'Pimp C'}"
2G1tXoGBaEMJ7FKGnkf6ud,"{'id': '2G1tXoGBaEMJ7FKGnkf6ud', 'duration_ms': 203161, 'name': 'Wake Up in the Sky', 'popularity': 73}","{'danceability': 0.8, 'energy': 0.578, 'loudness': -5.144, 'speechiness': 0.0485, 'acousticness': 0.00381, 'instrumentalness': 0, 'liveness': 0.367, 'valence': 0.367, 'tempo': 143.01}","{'id': '5xqQtdlJUY7Fg4BMp13LrX', 'name': 'Evil Genius', 'release_date': '2018-12-07'}","{'id': '46SHBwWsqBkxI7EeeBEQG7', 'name': 'Kodak Black'}"
4mWbFYZ9P14Ulf1LIFZGhH,"{'id': '4mWbFYZ9P14Ulf1LIFZGhH', 'duration_ms': 178950, 'name': '06 Gucci (feat. DaBaby & 21 Savage)', 'popularity': 78}","{'danceability': 0.786, 'energy': 0.719, 'loudness': -7.487, 'speechiness': 0.296, 'acousticness': 0.252, 'instrumentalness': 0, 'liveness': 0.301, 'valence': 0.802, 'tempo': 130.081}","{'id': '6K67robZZpglKEFuNQWtsr', 'name': '06 Gucci (feat. DaBaby & 21 Savage)', 'release_date': '2023-03-31'}","{'id': '13y7CgLHjMVRMDqxdx0Xdo', 'name': 'Gucci Mane'}"
3xOEfEmsrLwf9jcG4gErdA,"{'id': '3xOEfEmsrLwf9jcG4gErdA', 'duration_ms': 218172, 'name': 'Pissy (feat. Roddy Ricch, Nardo Wick)', 'popularity': 77}","{'danceability': 0.812, 'energy': 0.63, 'loudness': -8.207, 'speechiness': 0.266, 'acousticness': 0.0224, 'instrumentalness': 0, 'liveness': 0.0699, 'valence': 0.332, 'tempo': 132.957}","{'id': '2dd8aKS08SH8ly3aNFpKl8', 'name': 'Pissy (feat. Roddy Ricch, Nardo Wick)', 'release_date': '2023-05-05'}","{'id': '757aE44tKEUQEqRuT6GnEB', 'name': 'Roddy Ricch'}"
1XRgIKC5TPwo7nWGyKqgG0,"{'id': '1XRgIKC5TPwo7nWGyKqgG0', 'duration_ms': 233087, 'name': 'I Get the Bag (feat. Migos)', 'popularity': 73}","{'danceability': 0.89, 'energy': 0.633, 'loudness': -5.475, 'speechiness': 0.168, 'acousticness': 0.0232, 'instrumentalness': 0.000343, 'liveness': 0.0993, 'valence': 0.425, 'tempo': 139.948}","{'id': '2aTOwGU66ocsf8IQpOI0XZ', 'name': 'Mr. Davis', 'release_date': '2017-10-13'}","{'id': '6oMuImdp5ZcFhWP0ESe6mG', 'name': 'Migos'}"
1qbqP15RKuH5UHbHkuSsmm,"{'id': '1qbqP15RKuH5UHbHkuSsmm', 'duration_ms': 185855, 'name': 'Rumors (feat. Lil Durk)', 'popularity': 64}","{'danceability': 0.688, 'energy': 0.842, 'loudness': -4.211, 'speechiness': 0.264, 'acousticness': 0.0499, 'instrumentalness': 0, 'liveness': 0.241, 'valence': 0.416, 'tempo': 159.897}","{'id': '53aYSRJmJeUO800GL3Wa1C', 'name': 'So Icy Gang: The ReUp', 'release_date': '2022-06-17'}","{'id': '13y7CgLHjMVRMDqxdx0Xdo', 'name': 'Gucci Mane'}"
5tFep7dXGd7vEJ668wTPux,"{'id': '5tFep7dXGd7vEJ668wTPux', 'duration_ms': 190311, 'name': 'Both (feat. Drake)', 'popularity': 70}","{'danceability': 0.85, 'energy': 0.405, 'loudness': -7.509, 'speechiness': 0.225, 'acousticness': 0.119, 'instrumentalness': 0.000118, 'liveness': 0.0707, 'valence': 0.344, 'tempo': 139.976}","{'id': '4MoVPs5mVFmZ4N6RmNTFWB', 'name': 'The Return of East Atlanta Santa', 'release_date': '2016-12-16'}","{'id': '13y7CgLHjMVRMDqxdx0Xdo', 'name': 'Gucci Mane'}"
0UMqDSXk4xvoCNRrIEPf7T,"{'id': '0UMqDSXk4xvoCNRrIEPf7T', 'duration_ms': 214593, 'name': 'King Snipe', 'popularity': 70}","{'danceability': 0.818, 'energy': 0.526, 'loudness': -8.078, 'speechiness': 0.277, 'acousticness': 0.0103, 'instrumentalness': 0, 'liveness': 0.146, 'valence': 0.531, 'tempo': 125.061}","{'id': '2itGUEHsT50CrgnuO2msY7', 'name': 'King Snipe', 'release_date': '2023-01-13'}","{'id': '13y7CgLHjMVRMDqxdx0Xdo', 'name': 'Gucci Mane'}"
2nBI3iWLhupR7LyAJ5GGkE,"{'id': '2nBI3iWLhupR7LyAJ5GGkE', 'duration_ms': 334253, 'name': 'Champions', 'popularity': 66}","{'danceability': 0.692, 'energy': 0.774, 'loudness': -2.48, 'speechiness': 0.0876, 'acousticness': 0.0623, 'instrumentalness': 0, 'liveness': 0.873, 'valence': 0.349, 'tempo': 134.952}","{'id': '1xuSorM2dDIiB5zhftB5NY', 'name': 'Champions', 'release_date': '2016-06-10'}","{'id': '0c173mlxpT3dSFRgMO8XPh', 'name': 'Big Sean'}"
3frSiC9SK3W5cr79Kbw224,"{'id': '3frSiC9SK3W5cr79Kbw224', 'duration_ms': 307774, 'name': 'We Steady Mobbin (feat. Lil Wayne)', 'popularity': 43}","{'danceability': 0.67, 'energy': 0.706, 'loudness': -8.574, 'speechiness': 0.255, 'acousticness': 0.0298, 'instrumentalness': 0, 'liveness': 0.291, 'valence': 0.734, 'tempo': 156.144}","{'id': '627OBP7ZC8O7Q5WLcndYr4', 'name': 'The Gooch', 'release_date': '2015-12-11'}","{'id': '13y7CgLHjMVRMDqxdx0Xdo', 'name': 'Gucci Mane'}"
6r2PaBZIavwabuTkIGZ9mQ,"{'id': '6r2PaBZIavwabuTkIGZ9mQ', 'duration_ms': 216000, 'name': 'Us vs. Them (feat Gucci Mane)', 'popularity': 54}","{'danceability': 0.729, 'energy': 0.482, 'loudness': -8.152, 'speechiness': 0.0806, 'acousticness': 0.00154, 'instrumentalness': 3.23e-06, 'liveness': 0.161, 'valence': 0.292, 'tempo': 150.004}","{'id': '59hIIDzaPSH5O3QSz4zX0t', 'name': 'Only Built For Infinity Links', 'release_date': '2022-10-07'}","{'id': '13y7CgLHjMVRMDqxdx0Xdo', 'name': 'Gucci Mane'}"
1ijaeIINPjUIHi2yIMYfjx,"{'id': '1ijaeIINPjUIHi2yIMYfjx', 'duration_ms': 159007, 'name': '1200 (Holding On To Your Hand) [feat. Terrace Martin]', 'popularity': 52}","{'danceability': 0.64, 'energy': 0.652, 'loudness': -9.884, 'speechiness': 0.0839, 'acousticness': 0.00731, 'instrumentalness': 0.00222, 'liveness': 0.11, 'valence': 0.688, 'tempo': 111.733}","{'id': '77F7PbQ0fUjBQAtxFjjNAW', 'name': 'I Owe Myself', 'release_date': '2023-05-12'}","{'id': '0399oiMcmbOzzsYQDNYqxn', 'name': 'Problem'}"
62gQJYnmgzwEYK8cpwzRGK,"{'id': '62gQJYnmgzwEYK8cpwzRGK', 'duration_ms': 150927, 'name': 'Frequency (feat. Rei The Imperial)', 'popularity': 51}","{'danceability': 0.585, 'energy': 0.553, 'loudness': -9.556, 'speechiness': 0.258, 'acousticness': 0.0852, 'instrumentalness': 0, 'liveness': 0.128, 'valence': 0.371, 'tempo': 97.556}","{'id': '77F7PbQ0fUjBQAtxFjjNAW', 'name': 'I Owe Myself', 'release_date': '2023-05-12'}","{'id': '0399oiMcmbOzzsYQDNYqxn', 'name': 'Problem'}"
20X0AnKMbmD4PG6D5W1G3G,"{'id': '20X0AnKMbmD4PG6D5W1G3G', 'duration_ms': 209615, 'name': 'Like Whaaat (feat. Bad Lucc)', 'popularity': 51}","{'danceability': 0.769, 'energy': 0.666, 'loudness': -7.543, 'speechiness': 0.0645, 'acousticness': 0.327, 'instrumentalness': 0, 'liveness': 0.124, 'valence': 0.194, 'tempo': 92.995}","{'id': '0xzTD2Jkc4bhqdfgyZma6Z', 'name': 'Welcome to Mollywood, Pt. 2', 'release_date': '2012-08-20'}","{'id': '0399oiMcmbOzzsYQDNYqxn', 'name': 'Problem'}"
2XwiBvsoS5F1ziBD7lgR0W,"{'id': '2XwiBvsoS5F1ziBD7lgR0W', 'duration_ms': 245517, 'name': 'Weekend Dad', 'popularity': 51}","{'danceability': 0.684, 'energy': 0.457, 'loudness': -10.001, 'speechiness': 0.472, 'acousticness': 0.499, 'instrumentalness': 0, 'liveness': 0.155, 'valence': 0.378, 'tempo': 86.626}","{'id': '77F7PbQ0fUjBQAtxFjjNAW', 'name': 'I Owe Myself', 'release_date': '2023-05-12'}","{'id': '0399oiMcmbOzzsYQDNYqxn', 'name': 'Problem'}"
62REIYzNE9IGNWi3qEAyKs,"{'id': '62REIYzNE9IGNWi3qEAyKs', 'duration_ms': 171950, 'name': ""Don't Be Mad At Me - Remix"", 'popularity': 50}","{'danceability': 0.865, 'energy': 0.497, 'loudness': -6.818, 'speechiness': 0.227, 'acousticness': 0.18, 'instrumentalness': 0, 'liveness': 0.151, 'valence': 0.217, 'tempo': 100.004}","{'id': '7q1LC8lmicDGBVs523TqHt', 'name': 'Coffee & Kush, Vol. 2', 'release_date': '2020-09-18'}","{'id': '0399oiMcmbOzzsYQDNYqxn', 'name': 'Problem'}"
57cRtPIUnfzQVh8gIOSqE5,"{'id': '57cRtPIUnfzQVh8gIOSqE5', 'duration_ms': 216666, 'name': 'Rugged Roads (feat. Mrcl)', 'popularity': 49}","{'danceability': 0.787, 'energy': 0.494, 'loudness': -7.102, 'speechiness': 0.0878, 'acousticness': 0.0502, 'instrumentalness': 0.000695, 'liveness': 0.0712, 'valence': 0.448, 'tempo': 143.974}","{'id': '77F7PbQ0fUjBQAtxFjjNAW', 'name': 'I Owe Myself', 'release_date': '2023-05-12'}","{'id': '0399oiMcmbOzzsYQDNYqxn', 'name': 'Problem'}"
