song_id,song_data,audio_feature,albums,artists
3E9rmdm8Db6ZRxHdfTuKCv,"{'id': '3E9rmdm8Db6ZRxHdfTuKCv', 'duration_ms': 156251, 'name': 'Take mY Love', 'popularity': 25}","{'danceability': 0.828, 'energy': 0.453, 'loudness': -9.765, 'speechiness': 0.104, 'acousticness': 0.0148, 'instrumentalness': 0.183, 'liveness': 0.0549, 'valence': 0.639, 'tempo': 74.373}","{'id': '0JFgy085XqMe4EiqYkOGx5', 'name': 'Lightning and Thunder: Previously Unrelased Recordings and Dubplates', 'release_date': '2023-01-27'}","{'id': '02jRR1SYNuUxXO6JNy0Lgz', 'name': 'Rockers All Stars'}"
36WtWASAj7DeTU4NkoOkft,"{'id': '36WtWASAj7DeTU4NkoOkft', 'duration_ms': 185213, 'name': 'Jah Dread', 'popularity': 22}","{'danceability': 0.63, 'energy': 0.746, 'loudness': -7.412, 'speechiness': 0.129, 'acousticness': 0.0457, 'instrumentalness': 0.648, 'liveness': 0.157, 'valence': 0.524, 'tempo': 76.228}","{'id': '5i6DUmy9Fx17UOpPRoDeDX', 'name': 'Original Rockers', 'release_date': '1979'}","{'id': '02jRR1SYNuUxXO6JNy0Lgz', 'name': 'Rockers All Stars'}"
13QqAaHeEbEjqhLu7emmxe,"{'id': '13QqAaHeEbEjqhLu7emmxe', 'duration_ms': 224010, 'name': ""A Mother's Love"", 'popularity': 23}","{'danceability': 0.586, 'energy': 0.514, 'loudness': -10.283, 'speechiness': 0.0351, 'acousticness': 0.00265, 'instrumentalness': 0.792, 'liveness': 0.0818, 'valence': 0.394, 'tempo': 136.024}","{'id': '0JFgy085XqMe4EiqYkOGx5', 'name': 'Lightning and Thunder: Previously Unrelased Recordings and Dubplates', 'release_date': '2023-01-27'}","{'id': '02jRR1SYNuUxXO6JNy0Lgz', 'name': 'Rockers All Stars'}"
0dVA6hp5ofdmLtPTijPbw6,"{'id': '0dVA6hp5ofdmLtPTijPbw6', 'duration_ms': 205769, 'name': 'Visions of Zion', 'popularity': 22}","{'danceability': 0.539, 'energy': 0.483, 'loudness': -10.285, 'speechiness': 0.0586, 'acousticness': 0.00287, 'instrumentalness': 0.00361, 'liveness': 0.538, 'valence': 0.521, 'tempo': 156.733}","{'id': '0JFgy085XqMe4EiqYkOGx5', 'name': 'Lightning and Thunder: Previously Unrelased Recordings and Dubplates', 'release_date': '2023-01-27'}","{'id': '02jRR1SYNuUxXO6JNy0Lgz', 'name': 'Rockers All Stars'}"
53kjn8LtGTtgTvNUAxq0oX,"{'id': '53kjn8LtGTtgTvNUAxq0oX', 'duration_ms': 187000, 'name': 'Knocking Version', 'popularity': 22}","{'danceability': 0.706, 'energy': 0.531, 'loudness': -11.005, 'speechiness': 0.137, 'acousticness': 0.00107, 'instrumentalness': 0.0284, 'liveness': 0.0557, 'valence': 0.355, 'tempo': 137.358}","{'id': '5F9TlxwaPnpqzaXSOcS9nx', 'name': 'Who Say Jah No Dread - The Classic Augustus Pablo Sessions', 'release_date': '2015-12-11'}","{'id': '02jRR1SYNuUxXO6JNy0Lgz', 'name': 'Rockers All Stars'}"
75hum39diSWzyzt7dBXKwW,"{'id': '75hum39diSWzyzt7dBXKwW', 'duration_ms': 170186, 'name': 'Freedom Step', 'popularity': 21}","{'danceability': 0.774, 'energy': 0.32, 'loudness': -11.023, 'speechiness': 0.0448, 'acousticness': 0.00582, 'instrumentalness': 0.869, 'liveness': 0.0935, 'valence': 0.481, 'tempo': 131.109}","{'id': '63lqAh6WQZVuoKMKscFDYH', 'name': ""King David's Melody - Classic Instrumentals & Dubs"", 'release_date': '1983'}","{'id': '02jRR1SYNuUxXO6JNy0Lgz', 'name': 'Rockers All Stars'}"
3QX6ZsIJSiBzQsjgwKQm8w,"{'id': '3QX6ZsIJSiBzQsjgwKQm8w', 'duration_ms': 165213, 'name': 'Hungry Town Skank', 'popularity': 21}","{'danceability': 0.717, 'energy': 0.454, 'loudness': -11.982, 'speechiness': 0.267, 'acousticness': 0.0518, 'instrumentalness': 0.565, 'liveness': 0.358, 'valence': 0.467, 'tempo': 122.918}","{'id': '5F9TlxwaPnpqzaXSOcS9nx', 'name': 'Who Say Jah No Dread - The Classic Augustus Pablo Sessions', 'release_date': '2015-12-11'}","{'id': '02jRR1SYNuUxXO6JNy0Lgz', 'name': 'Rockers All Stars'}"
6ikn2ELtEowGlJYufjItsH,"{'id': '6ikn2ELtEowGlJYufjItsH', 'duration_ms': 179244, 'name': 'Omo Valley Dub', 'popularity': 20}","{'danceability': 0.668, 'energy': 0.567, 'loudness': -8.689, 'speechiness': 0.141, 'acousticness': 0.0321, 'instrumentalness': 0.934, 'liveness': 0.18, 'valence': 0.469, 'tempo': 76.257}","{'id': '0JFgy085XqMe4EiqYkOGx5', 'name': 'Lightning and Thunder: Previously Unrelased Recordings and Dubplates', 'release_date': '2023-01-27'}","{'id': '02jRR1SYNuUxXO6JNy0Lgz', 'name': 'Rockers All Stars'}"
1WR0ii9ZZaKKWbfABEfhBv,"{'id': '1WR0ii9ZZaKKWbfABEfhBv', 'duration_ms': 238666, 'name': 'En La Fiesta', 'popularity': 22}","{'danceability': 0.878, 'energy': 0.593, 'loudness': -10.341, 'speechiness': 0.281, 'acousticness': 0.53, 'instrumentalness': 0, 'liveness': 0.025, 'valence': 0.961, 'tempo': 88.999}","{'id': '1qawrfPTEYZ4bidCnFKwgz', 'name': 'Los Soldados (Puro Rap en Espanol)', 'release_date': '2013-02-28'}","{'id': '56rppq1ok2Q4ZsplcvPLxO', 'name': 'O.G. Playboy'}"
3FZCGf9MO33WhG9YgqaVN5,"{'id': '3FZCGf9MO33WhG9YgqaVN5', 'duration_ms': 203813, 'name': 'More Than Friends (Feat. Mr. Sancho)', 'popularity': 20}","{'danceability': 0.789, 'energy': 0.527, 'loudness': -8.92, 'speechiness': 0.187, 'acousticness': 0.629, 'instrumentalness': 0, 'liveness': 0.0977, 'valence': 0.195, 'tempo': 96.03}","{'id': '72F5AamSqbobqsaLIvTtVN', 'name': 'O.G. Playboy', 'release_date': '2013-02-22'}","{'id': '56rppq1ok2Q4ZsplcvPLxO', 'name': 'O.G. Playboy'}"
3sc0QYOGMqL0L0l1ga88nb,"{'id': '3sc0QYOGMqL0L0l1ga88nb', 'duration_ms': 236440, 'name': 'Soldados De Califas', 'popularity': 19}","{'danceability': 0.907, 'energy': 0.539, 'loudness': -7.429, 'speechiness': 0.104, 'acousticness': 0.147, 'instrumentalness': 0, 'liveness': 0.0644, 'valence': 0.729, 'tempo': 90.999}","{'id': '1qawrfPTEYZ4bidCnFKwgz', 'name': 'Los Soldados (Puro Rap en Espanol)', 'release_date': '2013-02-28'}","{'id': '56rppq1ok2Q4ZsplcvPLxO', 'name': 'O.G. Playboy'}"
5Dp6fik3MrOShlxxXJQxyf,"{'id': '5Dp6fik3MrOShlxxXJQxyf', 'duration_ms': 227840, 'name': 'Mato A Todos', 'popularity': 9}","{'danceability': 0.902, 'energy': 0.634, 'loudness': -5.303, 'speechiness': 0.126, 'acousticness': 0.18, 'instrumentalness': 0.000504, 'liveness': 0.0692, 'valence': 0.438, 'tempo': 97.031}","{'id': '1qawrfPTEYZ4bidCnFKwgz', 'name': 'Los Soldados (Puro Rap en Espanol)', 'release_date': '2013-02-28'}","{'id': '56rppq1ok2Q4ZsplcvPLxO', 'name': 'O.G. Playboy'}"
5aXk2pHIXc2KQvkAh16BeU,"{'id': '5aXk2pHIXc2KQvkAh16BeU', 'duration_ms': 240613, 'name': ""Don't Go (Feat. Royal T, Bullit)"", 'popularity': 17}","{'danceability': 0.834, 'energy': 0.171, 'loudness': -19.099, 'speechiness': 0.181, 'acousticness': 0.219, 'instrumentalness': 0, 'liveness': 0.0792, 'valence': 0.388, 'tempo': 76.016}","{'id': '6UA6pVGVQCMX9kmuIp6nkI', 'name': 'Slow Jams Vol. 1', 'release_date': '2013-03-02'}","{'id': '56rppq1ok2Q4ZsplcvPLxO', 'name': 'O.G. Playboy'}"
6R8uB2EWP6Li1Qg5Ilkle8,"{'id': '6R8uB2EWP6Li1Qg5Ilkle8', 'duration_ms': 195680, 'name': 'Dropping Gangsta Shit (Feat. Big Capone, Ms. Sancha)', 'popularity': 15}","{'danceability': 0.948, 'energy': 0.558, 'loudness': -7.226, 'speechiness': 0.278, 'acousticness': 0.0735, 'instrumentalness': 0, 'liveness': 0.0707, 'valence': 0.0668, 'tempo': 106.028}","{'id': '6JkwvoR48sYen7Zrt8Azv5', 'name': 'Southsiders Chapter thirteen vol.2', 'release_date': '2013-02-22'}","{'id': '56rppq1ok2Q4ZsplcvPLxO', 'name': 'O.G. Playboy'}"
16MBpcXJpzHaPhlfW3WCpV,"{'id': '16MBpcXJpzHaPhlfW3WCpV', 'duration_ms': 189440, 'name': '2013 Smoke', 'popularity': 12}","{'danceability': 0.905, 'energy': 0.617, 'loudness': -6.615, 'speechiness': 0.513, 'acousticness': 0.123, 'instrumentalness': 0, 'liveness': 0.342, 'valence': 0.593, 'tempo': 97.694}","{'id': '0MhxbEIBFg2wfHYmA8s89n', 'name': 'Cronica 2013 Vol. 2', 'release_date': '2013-02-22'}","{'id': '56rppq1ok2Q4ZsplcvPLxO', 'name': 'O.G. Playboy'}"
7vMieBJkNmhm8PiDwEbM7c,"{'id': '7vMieBJkNmhm8PiDwEbM7c', 'duration_ms': 228600, 'name': 'La Conecta', 'popularity': 11}","{'danceability': 0.901, 'energy': 0.682, 'loudness': -7.177, 'speechiness': 0.184, 'acousticness': 0.159, 'instrumentalness': 0, 'liveness': 0.0862, 'valence': 0.548, 'tempo': 89.483}","{'id': '1qawrfPTEYZ4bidCnFKwgz', 'name': 'Los Soldados (Puro Rap en Espanol)', 'release_date': '2013-02-28'}","{'id': '56rppq1ok2Q4ZsplcvPLxO', 'name': 'O.G. Playboy'}"
3suWNf4AQyv01xPlh36zBi,"{'id': '3suWNf4AQyv01xPlh36zBi', 'duration_ms': 179720, 'name': 'Soldados Representando', 'popularity': 9}","{'danceability': 0.738, 'energy': 0.819, 'loudness': -7.598, 'speechiness': 0.0372, 'acousticness': 0.272, 'instrumentalness': 0.00328, 'liveness': 0.132, 'valence': 0.444, 'tempo': 122.522}","{'id': '1qawrfPTEYZ4bidCnFKwgz', 'name': 'Los Soldados (Puro Rap en Espanol)', 'release_date': '2013-02-28'}","{'id': '56rppq1ok2Q4ZsplcvPLxO', 'name': 'O.G. Playboy'}"
11OkaNH5aoBdehGyMfFmOh,"{'id': '11OkaNH5aoBdehGyMfFmOh', 'duration_ms': 206493, 'name': 'Trucha Con La Placa', 'popularity': 8}","{'danceability': 0.909, 'energy': 0.752, 'loudness': -6.715, 'speechiness': 0.196, 'acousticness': 0.117, 'instrumentalness': 0, 'liveness': 0.157, 'valence': 0.773, 'tempo': 96.0}","{'id': '1qawrfPTEYZ4bidCnFKwgz', 'name': 'Los Soldados (Puro Rap en Espanol)', 'release_date': '2013-02-28'}","{'id': '56rppq1ok2Q4ZsplcvPLxO', 'name': 'O.G. Playboy'}"
5sFxWkeAzMw1DD8ANl2qpw,"{'id': '5sFxWkeAzMw1DD8ANl2qpw', 'duration_ms': 253093, 'name': 'Southside Da Realist - Original', 'popularity': 47}","{'danceability': 0.801, 'energy': 0.764, 'loudness': -4.652, 'speechiness': 0.256, 'acousticness': 0.00196, 'instrumentalness': 0, 'liveness': 0.093, 'valence': 0.489, 'tempo': 174.961}","{'id': '3tSnDxYhwjkl3yPTsd2j3s', 'name': 'Purple Hulk', 'release_date': '2004-09-01'}","{'id': '7JFXIgxfNfMRmMj8NPRFb9', 'name': 'Big Tuck'}"
2XbdGdjP7sWe5jmUdRHLEF,"{'id': '2XbdGdjP7sWe5jmUdRHLEF', 'duration_ms': 240535, 'name': 'Not a Stain on Me', 'popularity': 42}","{'danceability': 0.716, 'energy': 0.609, 'loudness': -10.345, 'speechiness': 0.307, 'acousticness': 0.0447, 'instrumentalness': 0, 'liveness': 0.34, 'valence': 0.767, 'tempo': 76.986}","{'id': '4mCDjTupB0ktY5A4gQ8WYG', 'name': 'Not a Stain on Me', 'release_date': '2004-06-01'}","{'id': '7JFXIgxfNfMRmMj8NPRFb9', 'name': 'Big Tuck'}"
0E9Hxsz1VDXvjie3KNXrY0,"{'id': '0E9Hxsz1VDXvjie3KNXrY0', 'duration_ms': 298840, 'name': 'Not A Stain On Me - Feat. Fat Bastard', 'popularity': 38}","{'danceability': 0.657, 'energy': 0.777, 'loudness': -5.883, 'speechiness': 0.316, 'acousticness': 0.0263, 'instrumentalness': 0, 'liveness': 0.611, 'valence': 0.674, 'tempo': 147.859}","{'id': '1PjuWcnjj2H5R8ftPZCXU4', 'name': 'Hell On ‘Em', 'release_date': '2004-02-07'}","{'id': '7JFXIgxfNfMRmMj8NPRFb9', 'name': 'Big Tuck'}"
7ao0d0w0FTatbbeOuVU6bg,"{'id': '7ao0d0w0FTatbbeOuVU6bg', 'duration_ms': 172853, 'name': 'T.U.C.K.', 'popularity': 37}","{'danceability': 0.647, 'energy': 0.603, 'loudness': -7.036, 'speechiness': 0.461, 'acousticness': 0.00407, 'instrumentalness': 0.000624, 'liveness': 0.17, 'valence': 0.508, 'tempo': 205.856}","{'id': '3tSnDxYhwjkl3yPTsd2j3s', 'name': 'Purple Hulk', 'release_date': '2004-09-01'}","{'id': '7JFXIgxfNfMRmMj8NPRFb9', 'name': 'Big Tuck'}"
51KNFc0FKEQlauFObu3ATH,"{'id': '51KNFc0FKEQlauFObu3ATH', 'duration_ms': 513960, 'name': 'Southside Da Realist - Extended', 'popularity': 35}","{'danceability': 0.779, 'energy': 0.808, 'loudness': -4.542, 'speechiness': 0.26, 'acousticness': 0.0042, 'instrumentalness': 0, 'liveness': 0.0409, 'valence': 0.449, 'tempo': 175.044}","{'id': '3tSnDxYhwjkl3yPTsd2j3s', 'name': 'Purple Hulk', 'release_date': '2004-09-01'}","{'id': '7JFXIgxfNfMRmMj8NPRFb9', 'name': 'Big Tuck'}"
6RJKyA9OF1CcHU4UZwsTyC,"{'id': '6RJKyA9OF1CcHU4UZwsTyC', 'duration_ms': 262346, 'name': 'Bottom Bitch', 'popularity': 30}","{'danceability': 0.574, 'energy': 0.609, 'loudness': -6.469, 'speechiness': 0.274, 'acousticness': 0.111, 'instrumentalness': 0, 'liveness': 0.144, 'valence': 0.49, 'tempo': 108.111}","{'id': '7E8uLSUEWkEv7PfnXmq34i', 'name': 'Tha Absolute Truth', 'release_date': '2006-01-01'}","{'id': '7JFXIgxfNfMRmMj8NPRFb9', 'name': 'Big Tuck'}"
5cTSn9JZDtgAZv3OEhyBg4,"{'id': '5cTSn9JZDtgAZv3OEhyBg4', 'duration_ms': 229053, 'name': ""Can't U See - Feat. Lil’ Ronnie & Double T"", 'popularity': 28}","{'danceability': 0.75, 'energy': 0.859, 'loudness': -6.152, 'speechiness': 0.364, 'acousticness': 0.163, 'instrumentalness': 0, 'liveness': 0.226, 'valence': 0.642, 'tempo': 87.893}","{'id': '3tSnDxYhwjkl3yPTsd2j3s', 'name': 'Purple Hulk', 'release_date': '2004-09-01'}","{'id': '7JFXIgxfNfMRmMj8NPRFb9', 'name': 'Big Tuck'}"
5Kegyj7EP4EeE9jxusPFCq,"{'id': '5Kegyj7EP4EeE9jxusPFCq', 'duration_ms': 128040, 'name': 'Hood Ni**a Flow', 'popularity': 28}","{'danceability': 0.818, 'energy': 0.647, 'loudness': -4.695, 'speechiness': 0.0543, 'acousticness': 0.00377, 'instrumentalness': 0, 'liveness': 0.121, 'valence': 0.178, 'tempo': 85.544}","{'id': '1PjuWcnjj2H5R8ftPZCXU4', 'name': 'Hell On ‘Em', 'release_date': '2004-02-07'}","{'id': '7JFXIgxfNfMRmMj8NPRFb9', 'name': 'Big Tuck'}"
3jKmjqoUxvVFpyIU1z7ICZ,"{'id': '3jKmjqoUxvVFpyIU1z7ICZ', 'duration_ms': 293160, 'name': 'Tussle - Feat. Tum Tum', 'popularity': 26}","{'danceability': 0.676, 'energy': 0.85, 'loudness': -5.162, 'speechiness': 0.353, 'acousticness': 0.0145, 'instrumentalness': 0, 'liveness': 0.415, 'valence': 0.723, 'tempo': 149.971}","{'id': '3tSnDxYhwjkl3yPTsd2j3s', 'name': 'Purple Hulk', 'release_date': '2004-09-01'}","{'id': '7JFXIgxfNfMRmMj8NPRFb9', 'name': 'Big Tuck'}"
2Z7Cg7xmdetuI0iMQ0xXIJ,"{'id': '2Z7Cg7xmdetuI0iMQ0xXIJ', 'duration_ms': 256853, 'name': 'Cloverland', 'popularity': 36}","{'danceability': 0.805, 'energy': 0.461, 'loudness': -10.372, 'speechiness': 0.135, 'acousticness': 0.223, 'instrumentalness': 0.777, 'liveness': 0.206, 'valence': 0.496, 'tempo': 138.935}","{'id': '2F7xZ22zn1KZRlM4v6M9de', 'name': '3 N The Mornin’ Part Two', 'release_date': '1996'}","{'id': '6TC6ZeVdvCuBSn32h5Msul', 'name': 'DJ Screw'}"
02eWvNaxks8ZGWZ3HrGfP1,"{'id': '02eWvNaxks8ZGWZ3HrGfP1', 'duration_ms': 396786, 'name': 'Smokin And Leanin', 'popularity': 30}","{'danceability': 0.793, 'energy': 0.755, 'loudness': -8.011, 'speechiness': 0.0838, 'acousticness': 0.0516, 'instrumentalness': 0.00142, 'liveness': 0.295, 'valence': 0.487, 'tempo': 135.654}","{'id': '2F7xZ22zn1KZRlM4v6M9de', 'name': '3 N The Mornin’ Part Two', 'release_date': '1996'}","{'id': '49rH1OsO47Bo2UibC6Se4Q', 'name': 'Botany Boyz'}"
6PmFoa5XvYB49l0Y0tWZMk,"{'id': '6PmFoa5XvYB49l0Y0tWZMk', 'duration_ms': 257893, 'name': 'Cloverland', 'popularity': 24}","{'danceability': 0.801, 'energy': 0.457, 'loudness': -9.041, 'speechiness': 0.308, 'acousticness': 0.0368, 'instrumentalness': 2.8e-05, 'liveness': 0.214, 'valence': 0.496, 'tempo': 170.226}","{'id': '50gFi6TLYtIQ3t0D7nzJnp', 'name': 'Thought of Many Ways', 'release_date': '1997-05-13'}","{'id': '49rH1OsO47Bo2UibC6Se4Q', 'name': 'Botany Boyz'}"
0HG3i17TOAi2UTPwCjkEDm,"{'id': '0HG3i17TOAi2UTPwCjkEDm', 'duration_ms': 273040, 'name': 'Thought of Many Ways', 'popularity': 21}","{'danceability': 0.903, 'energy': 0.596, 'loudness': -8.795, 'speechiness': 0.356, 'acousticness': 0.0672, 'instrumentalness': 0, 'liveness': 0.216, 'valence': 0.693, 'tempo': 86.168}","{'id': '50gFi6TLYtIQ3t0D7nzJnp', 'name': 'Thought of Many Ways', 'release_date': '1997-05-13'}","{'id': '49rH1OsO47Bo2UibC6Se4Q', 'name': 'Botany Boyz'}"
3cuzsJ0TmKcan8LNb6X15J,"{'id': '3cuzsJ0TmKcan8LNb6X15J', 'duration_ms': 276906, 'name': 'Smokin’ N Lean’n', 'popularity': 19}","{'danceability': 0.888, 'energy': 0.438, 'loudness': -9.954, 'speechiness': 0.265, 'acousticness': 0.00412, 'instrumentalness': 0, 'liveness': 0.247, 'valence': 0.432, 'tempo': 87.138}","{'id': '50gFi6TLYtIQ3t0D7nzJnp', 'name': 'Thought of Many Ways', 'release_date': '1997-05-13'}","{'id': '49rH1OsO47Bo2UibC6Se4Q', 'name': 'Botany Boyz'}"
0v0lBDNozI5CgU3d07Flvp,"{'id': '0v0lBDNozI5CgU3d07Flvp', 'duration_ms': 340013, 'name': 'Ups N’ Downs', 'popularity': 18}","{'danceability': 0.872, 'energy': 0.345, 'loudness': -11.014, 'speechiness': 0.393, 'acousticness': 0.0979, 'instrumentalness': 0, 'liveness': 0.04, 'valence': 0.688, 'tempo': 75.153}","{'id': '50gFi6TLYtIQ3t0D7nzJnp', 'name': 'Thought of Many Ways', 'release_date': '1997-05-13'}","{'id': '49rH1OsO47Bo2UibC6Se4Q', 'name': 'Botany Boyz'}"
7jntCmbB4NLuW8XiIC8jZS,"{'id': '7jntCmbB4NLuW8XiIC8jZS', 'duration_ms': 256760, 'name': 'Tryin’ to Survive', 'popularity': 17}","{'danceability': 0.875, 'energy': 0.327, 'loudness': -11.33, 'speechiness': 0.185, 'acousticness': 0.00225, 'instrumentalness': 0, 'liveness': 0.0911, 'valence': 0.776, 'tempo': 88.144}","{'id': '50gFi6TLYtIQ3t0D7nzJnp', 'name': 'Thought of Many Ways', 'release_date': '1997-05-13'}","{'id': '49rH1OsO47Bo2UibC6Se4Q', 'name': 'Botany Boyz'}"
5UZPAmKjOS6QOJ6Vy5VE2o,"{'id': '5UZPAmKjOS6QOJ6Vy5VE2o', 'duration_ms': 291306, 'name': ""Ridin' Slabs"", 'popularity': 16}","{'danceability': 0.84, 'energy': 0.628, 'loudness': -8.063, 'speechiness': 0.313, 'acousticness': 0.169, 'instrumentalness': 0, 'liveness': 0.335, 'valence': 0.726, 'tempo': 139.64}","{'id': '5N2gzus9rYiOmvB887UZtI', 'name': 'Cloverland', 'release_date': '2016-03-17'}","{'id': '49rH1OsO47Bo2UibC6Se4Q', 'name': 'Botany Boyz'}"
1L3vRnValv7E1OiWdwf2Mm,"{'id': '1L3vRnValv7E1OiWdwf2Mm', 'duration_ms': 260440, 'name': 'I’m Jus A G.', 'popularity': 16}","{'danceability': 0.715, 'energy': 0.621, 'loudness': -7.805, 'speechiness': 0.152, 'acousticness': 0.341, 'instrumentalness': 0, 'liveness': 0.31, 'valence': 0.697, 'tempo': 81.152}","{'id': '50gFi6TLYtIQ3t0D7nzJnp', 'name': 'Thought of Many Ways', 'release_date': '1997-05-13'}","{'id': '49rH1OsO47Bo2UibC6Se4Q', 'name': 'Botany Boyz'}"
0Taj2zz9x7xdtbJciqby1C,"{'id': '0Taj2zz9x7xdtbJciqby1C', 'duration_ms': 248506, 'name': 'Block Dat Stay Crunk', 'popularity': 16}","{'danceability': 0.757, 'energy': 0.67, 'loudness': -4.185, 'speechiness': 0.26, 'acousticness': 0.0242, 'instrumentalness': 0, 'liveness': 0.0918, 'valence': 0.174, 'tempo': 170.33}","{'id': '21iSvnMXNyJwjDfCsK1StV', 'name': 'Forever Botany', 'release_date': '2000-02-15'}","{'id': '49rH1OsO47Bo2UibC6Se4Q', 'name': 'Botany Boyz'}"
6iIxZyEKY7i641CyEXlTrW,"{'id': '6iIxZyEKY7i641CyEXlTrW', 'duration_ms': 481960, 'name': 'Material Life', 'popularity': 9}","{'danceability': 0.568, 'energy': 0.707, 'loudness': -6.605, 'speechiness': 0.0705, 'acousticness': 0.00116, 'instrumentalness': 1.38e-05, 'liveness': 0.808, 'valence': 0.213, 'tempo': 150.067}","{'id': '1rNKvfAx62fd24xfrXHzHd', 'name': ""Mobbin' Music Melodies"", 'release_date': '1997'}","{'id': '7CcpQybrc9e4sv9zsrvJuA', 'name': 'Klondike Kat'}"
13pmjNTWFnsCitDBEnp9bQ,"{'id': '13pmjNTWFnsCitDBEnp9bQ', 'duration_ms': 591960, 'name': 'Murder Script', 'popularity': 7}","{'danceability': 0.885, 'energy': 0.53, 'loudness': -10.094, 'speechiness': 0.308, 'acousticness': 0.0491, 'instrumentalness': 0, 'liveness': 0.3, 'valence': 0.73, 'tempo': 144.071}","{'id': '1IGwJ6Uf9nQAWf3mUSDpZw', 'name': 'The Lyrical Lion', 'release_date': '1993-06-04'}","{'id': '7CcpQybrc9e4sv9zsrvJuA', 'name': 'Klondike Kat'}"
2P3lsQKsTvSRVtA25XCQSw,"{'id': '2P3lsQKsTvSRVtA25XCQSw', 'duration_ms': 372906, 'name': ""Gots to Killem'"", 'popularity': 5}","{'danceability': 0.798, 'energy': 0.592, 'loudness': -11.613, 'speechiness': 0.33, 'acousticness': 0.0444, 'instrumentalness': 0, 'liveness': 0.282, 'valence': 0.388, 'tempo': 139.968}","{'id': '1IGwJ6Uf9nQAWf3mUSDpZw', 'name': 'The Lyrical Lion', 'release_date': '1993-06-04'}","{'id': '7CcpQybrc9e4sv9zsrvJuA', 'name': 'Klondike Kat'}"
1Zcd1rzoo3mELwuGwg9oDO,"{'id': '1Zcd1rzoo3mELwuGwg9oDO', 'duration_ms': 266853, 'name': 'Ghetto Baby', 'popularity': 5}","{'danceability': 0.686, 'energy': 0.758, 'loudness': -5.931, 'speechiness': 0.0532, 'acousticness': 0.0371, 'instrumentalness': 0, 'liveness': 0.168, 'valence': 0.675, 'tempo': 82.006}","{'id': '1rNKvfAx62fd24xfrXHzHd', 'name': ""Mobbin' Music Melodies"", 'release_date': '1997'}","{'id': '7CcpQybrc9e4sv9zsrvJuA', 'name': 'Klondike Kat'}"
3GVO20hLFOwn8njZFRb9nj,"{'id': '3GVO20hLFOwn8njZFRb9nj', 'duration_ms': 488293, 'name': ""Loc'ed Out Drop Top"", 'popularity': 4}","{'danceability': 0.721, 'energy': 0.926, 'loudness': -2.941, 'speechiness': 0.214, 'acousticness': 0.116, 'instrumentalness': 0, 'liveness': 0.314, 'valence': 0.535, 'tempo': 83.041}","{'id': '1rNKvfAx62fd24xfrXHzHd', 'name': ""Mobbin' Music Melodies"", 'release_date': '1997'}","{'id': '7CcpQybrc9e4sv9zsrvJuA', 'name': 'Klondike Kat'}"
1qahlcUZSuzFINUFtBYQ9r,"{'id': '1qahlcUZSuzFINUFtBYQ9r', 'duration_ms': 321773, 'name': 'Hustler', 'popularity': 3}","{'danceability': 0.736, 'energy': 0.52, 'loudness': -11.113, 'speechiness': 0.337, 'acousticness': 0.0528, 'instrumentalness': 0, 'liveness': 0.109, 'valence': 0.82, 'tempo': 172.064}","{'id': '1IGwJ6Uf9nQAWf3mUSDpZw', 'name': 'The Lyrical Lion', 'release_date': '1993-06-04'}","{'id': '7CcpQybrc9e4sv9zsrvJuA', 'name': 'Klondike Kat'}"
6m7Tg8nKB8sSb3XhjIoOTS,"{'id': '6m7Tg8nKB8sSb3XhjIoOTS', 'duration_ms': 418400, 'name': 'South Coast Funk', 'popularity': 3}","{'danceability': 0.832, 'energy': 0.703, 'loudness': -4.514, 'speechiness': 0.263, 'acousticness': 0.00621, 'instrumentalness': 0, 'liveness': 0.106, 'valence': 0.547, 'tempo': 82.072}","{'id': '1rNKvfAx62fd24xfrXHzHd', 'name': ""Mobbin' Music Melodies"", 'release_date': '1997'}","{'id': '7CcpQybrc9e4sv9zsrvJuA', 'name': 'Klondike Kat'}"
09ftHB9PrR5posEh7LEK1V,"{'id': '09ftHB9PrR5posEh7LEK1V', 'duration_ms': 363133, 'name': 'Brain Matter', 'popularity': 3}","{'danceability': 0.717, 'energy': 0.452, 'loudness': -12.294, 'speechiness': 0.338, 'acousticness': 0.0303, 'instrumentalness': 1.73e-05, 'liveness': 0.713, 'valence': 0.378, 'tempo': 130.044}","{'id': '1IGwJ6Uf9nQAWf3mUSDpZw', 'name': 'The Lyrical Lion', 'release_date': '1993-06-04'}","{'id': '7CcpQybrc9e4sv9zsrvJuA', 'name': 'Klondike Kat'}"
15rXO379wR6G731ous87Os,"{'id': '15rXO379wR6G731ous87Os', 'duration_ms': 243933, 'name': 'Rapture', 'popularity': 2}","{'danceability': 0.824, 'energy': 0.748, 'loudness': -5.026, 'speechiness': 0.288, 'acousticness': 0.419, 'instrumentalness': 0, 'liveness': 0.287, 'valence': 0.854, 'tempo': 88.032}","{'id': '7y19i9BtV6WSsFXZlzxbwj', 'name': 'The Biography Of A Made Man', 'release_date': '1999-05-05'}","{'id': '7CcpQybrc9e4sv9zsrvJuA', 'name': 'Klondike Kat'}"
